时间,油  压,排  量,总 液 量,砂 浓 度,总 砂 量,液  添,液添总量
HH:mm:ss,MPa,m3/min,m3,kg/m3,m3,L/min,L
01:45:11,64.15,14.03,666,181,55.28,25.9,1207.9
01:45:12,64.24,14.03,666.3,180,55.31,25.9,1208.3
01:45:13,64.23,14.03,666.5,181,55.33,25.8,1208.7
01:45:14,64.18,14.02,666.7,180,55.36,25.8,1209.2
01:45:15,64.26,14.02,667,181,55.39,25.7,1209.6
01:45:16,64.22,14.02,667.2,181,55.41,25.8,1210
01:45:17,64.31,14.02,667.4,180,55.44,25.8,1210.5
01:45:18,64.18,14.02,667.7,181,55.47,25.6,1210.9
01:45:19,64.21,14.02,667.9,180,55.5,25.4,1211.3
01:45:20,64.32,14.02,668.1,180,55.52,25.3,1211.7
01:45:21,64.14,14.02,668.4,180,55.55,25.3,1212.2
01:45:22,64.19,14.03,668.6,180,55.58,25.3,1212.6
01:45:23,64.22,14.03,668.8,180,55.61,25.2,1213
01:45:24,64.17,14.03,669.1,180,55.63,25.2,1213.4
01:45:25,64.28,14.03,669.3,180,55.66,25.2,1213.8
01:45:26,64.11,14.03,669.5,180,55.69,25.3,1214.3
01:45:27,64.11,14.03,669.8,180,55.71,25.2,1214.7
01:45:28,64.17,14.03,670,181,55.74,25.3,1215.1
01:45:29,64.07,14.03,670.2,181,55.77,25.2,1215.5
01:45:30,64.22,14.03,670.5,181,55.8,25.2,1215.9
01:45:31,64.19,14.03,670.7,181,55.82,25.2,1216.4
01:45:32,64.05,14.03,670.9,181,55.85,25.1,1216.8
01:45:33,64.24,14.03,671.2,181,55.88,25.2,1217.2
01:45:34,64.21,14.02,671.4,181,55.91,25.2,1217.6
01:45:35,64.17,14.02,671.6,181,55.93,25.1,1218
01:45:36,64.22,14.02,671.9,181,55.96,25.1,1218.5
01:45:37,64.04,14.02,672.1,181,55.99,25.1,1218.9
01:45:38,64.16,14.02,672.3,181,56.01,25.2,1219.3
01:45:39,64.25,14.02,672.6,181,56.04,25.2,1219.7
01:45:40,64.18,14.02,672.8,182,56.07,25.2,1220.1
01:45:41,64.32,14.02,673,184,56.1,25.1,1220.6
01:45:42,64.32,14.02,673.3,186,56.13,25.1,1221
01:45:43,64.3,14.01,673.5,188,56.16,25.1,1221.4
01:45:44,64.3,14.01,673.7,189,56.19,25.1,1221.8
01:45:45,64.19,14.01,674,191,56.22,25.1,1222.2
01:45:46,64.02,14.01,674.2,192,56.25,25.1,1222.7
01:45:47,63.94,14.01,674.4,193,56.28,25.1,1223.1
01:45:48,64.06,14.01,674.7,194,56.31,25.1,1223.5
01:45:49,64.01,14.01,674.9,194,56.33,25.2,1223.9
01:45:50,63.92,14.01,675.1,195,56.36,25.2,1224.3
01:45:51,63.99,14.01,675.4,195,56.39,25.2,1224.7
01:45:52,64,14.01,675.6,196,56.42,25.1,1225.2
01:45:53,64,14.02,675.8,196,56.45,25.1,1225.6
01:45:54,64.04,14.02,676.1,197,56.48,25.1,1226
01:45:55,64.21,14.02,676.3,197,56.51,25.2,1226.4
01:45:56,64.29,14.02,676.5,197,56.54,25.2,1226.8
01:45:57,64.33,14.02,676.8,198,56.57,25.1,1227.3
01:45:58,64.4,14.02,677,198,56.6,25.2,1227.7
01:45:59,64.37,14.02,677.2,198,56.63,25.2,1228.1
01:46:00,64.42,14.02,677.5,198,56.66,25.1,1228.5
01:46:01,64.45,14.02,677.7,198,56.69,25.1,1228.9
01:46:02,64.24,14.02,678,198,56.72,25.1,1229.4
01:46:03,64.3,14.02,678.2,199,56.75,25.2,1229.8
01:46:04,64.25,14.01,678.4,199,56.78,25.1,1230.2
01:46:05,64.1,14.01,678.7,199,56.81,25.1,1230.6
01:46:06,64.03,14.01,678.9,199,56.84,25.2,1231
01:46:07,63.85,14.01,679.1,199,56.87,25.1,1231.5
01:46:08,63.86,14,679.4,199,56.9,25.2,1231.9
01:46:09,63.84,14.01,679.6,199,56.93,25.1,1232.3
01:46:10,63.82,14.01,679.8,199,56.96,25.1,1232.7
01:46:11,63.91,14.01,680.1,199,56.99,25.2,1233.1
01:46:12,63.91,14.01,680.3,199,57.02,25.1,1233.5
01:46:13,63.99,14.02,680.5,199,57.05,25.1,1234
01:46:14,64.09,14.02,680.8,199,57.08,25.2,1234.4
01:46:15,64.01,14.02,681,199,57.11,25.2,1234.8
01:46:16,64.11,14.03,681.2,199,57.14,25.1,1235.2
01:46:17,64.13,14.03,681.5,199,57.17,25.2,1235.6
01:46:18,64.07,14.04,681.7,199,57.2,25.1,1236.1
01:46:19,64.15,14.04,681.9,199,57.23,25.1,1236.5
01:46:20,64.16,14.04,682.2,199,57.26,25.2,1236.9
01:46:21,64.19,14.04,682.4,199,57.29,25.1,1237.3
01:46:22,64.2,14.04,682.6,199,57.32,25.2,1237.7
01:46:23,64.13,14.04,682.9,199,57.35,25.3,1238.2
01:46:24,64.31,14.04,683.1,199,57.38,25.2,1238.6
01:46:25,64.28,14.05,683.3,199,57.41,25.2,1239
01:46:26,64.2,14.05,683.6,199,57.44,25.1,1239.4
01:46:27,64.41,14.05,683.8,199,57.47,25.1,1239.8
01:46:28,64.29,14.05,684,199,57.5,25.1,1240.3
01:46:29,64.3,14.04,684.3,199,57.53,25.1,1240.7
01:46:30,64.33,14.04,684.5,199,57.56,25.1,1241.1
01:46:31,64.2,14.04,684.7,199,57.59,25.2,1241.5
01:46:32,64.37,14.04,685,199,57.62,25.2,1241.9
01:46:33,64.26,14.03,685.2,200,57.65,25.2,1242.4
01:46:34,64.27,14.03,685.4,200,57.68,25.2,1242.8
01:46:35,64.37,14.02,685.7,200,57.71,25.2,1243.2
01:46:36,64.14,14.02,685.9,200,57.74,25.2,1243.6
01:46:37,64.29,14.02,686.1,200,57.77,25.1,1244
01:46:38,64.27,14.02,686.4,200,57.8,25.1,1244.4
01:46:39,64.16,14.02,686.6,200,57.83,25.2,1244.9
01:46:40,64.32,14.01,686.8,200,57.86,25.2,1245.3
01:46:41,64.22,14.01,687.1,199,57.89,25.2,1245.7
01:46:42,64.26,14.01,687.3,200,57.92,25.2,1246.1
01:46:43,64.27,14.01,687.5,199,57.95,25.2,1246.5
01:46:44,64.26,14.01,687.8,199,57.98,25.2,1247
01:46:45,64.37,14.01,688,199,58.01,25.2,1247.4
01:46:46,64.33,14.01,688.2,199,58.04,25.1,1247.8
01:46:47,64.33,14.01,688.5,199,58.07,25.1,1248.2
01:46:48,64.34,14.01,688.7,199,58.1,25.1,1248.6
01:46:49,64.41,14.01,688.9,200,58.13,25.2,1249.1
01:46:50,64.47,14.01,689.2,200,58.15,25.2,1249.5
01:46:51,64.58,14.01,689.4,200,58.18,25.2,1249.9
01:46:52,64.77,14.01,689.6,200,58.21,25.2,1250.3
01:46:53,64.83,14.01,689.9,200,58.24,25.1,1250.7
01:46:54,64.7,14.01,690.1,200,58.27,25.2,1251.2
01:46:55,64.89,14.01,690.3,200,58.3,25.2,1251.6
01:46:56,64.97,14.01,690.6,200,58.33,25.2,1252
01:46:57,64.8,14.01,690.8,200,58.36,25.1,1252.4
01:46:58,64.83,14.01,691,200,58.39,25.1,1252.8
01:46:59,64.55,14.01,691.3,200,58.42,25.1,1253.3
01:47:00,64.21,14,691.5,200,58.45,25.1,1253.7
01:47:01,64.26,14,691.7,200,58.48,25.1,1254.1
01:47:02,63.9,14,692,200,58.51,25.2,1254.5
01:47:03,63.81,14,692.2,200,58.54,25.2,1254.9
01:47:04,63.89,14,692.4,200,58.57,25.1,1255.3
01:47:05,63.74,14,692.7,200,58.6,25.2,1255.8
01:47:06,63.93,14,692.9,200,58.63,25.2,1256.2
01:47:07,64.06,14,693.1,200,58.66,25.2,1256.6
01:47:08,64.01,14,693.4,200,58.69,25.2,1257
01:47:09,64.2,14,693.6,200,58.72,25.2,1257.4
01:47:10,64.29,14,693.8,200,58.75,25.2,1257.9
01:47:11,64.24,14,694.1,200,58.78,25.2,1258.3
01:47:12,64.3,14,694.3,200,58.81,25.2,1258.7
01:47:13,64.4,14,694.5,200,58.84,25.2,1259.1
01:47:14,64.41,14,694.8,200,58.87,25.2,1259.5
01:47:15,64.59,14,695,200,58.9,25.2,1260
01:47:16,64.64,14,695.2,200,58.93,25.2,1260.4
01:47:17,64.72,14,695.5,200,58.96,25.2,1260.8
01:47:18,64.84,14,695.7,200,58.99,25.3,1261.2
01:47:19,64.73,14,695.9,200,59.02,25.2,1261.6
01:47:20,64.74,14,696.2,200,59.05,25.2,1262.1
01:47:21,64.91,14,696.4,200,59.08,25.2,1262.5
01:47:22,64.83,14,696.6,200,59.11,25.1,1262.9
01:47:23,65.06,14,696.9,200,59.14,25.2,1263.3
01:47:24,65.12,14,697.1,201,59.17,25.2,1263.7
01:47:25,64.85,14,697.3,201,59.2,25.1,1264.2
01:47:26,64.96,14,697.6,201,59.23,25.1,1264.6
01:47:27,64.73,14.01,697.8,201,59.26,25.1,1265
01:47:28,64.65,14.01,698,201,59.29,25.2,1265.4
01:47:29,64.73,14.01,698.3,201,59.32,25.2,1265.8
01:47:30,64.73,14.01,698.5,200,59.35,25.2,1266.3
01:47:31,64.72,14.01,698.7,200,59.38,25.1,1266.7
01:47:32,64.65,14.01,699,200,59.41,25.1,1267.1
01:47:33,64.8,14.01,699.2,200,59.44,25.2,1267.5
01:47:34,64.86,14.01,699.4,200,59.47,25,1267.9
01:47:35,64.89,14.02,699.7,200,59.5,25.2,1268.4
01:47:36,65.01,14.02,699.9,200,59.53,25.1,1268.8
01:47:37,65.04,14.02,700.1,200,59.56,25,1269.2
01:47:38,65.14,14.02,700.4,200,59.59,25.1,1269.6
01:47:39,65.18,14.02,700.6,200,59.62,25.2,1270
01:47:40,65.11,14.01,700.8,200,59.65,25.1,1270.4
01:47:41,65.25,14.01,701.1,200,59.68,25.1,1270.9
01:47:42,65.29,14.01,701.3,200,59.71,25.1,1271.3
01:47:43,65.27,14.01,701.5,200,59.74,25.1,1271.7
01:47:44,65.4,14.01,701.8,200,59.77,25.2,1272.1
01:47:45,65.31,14.01,702,200,59.8,25.2,1272.5
01:47:46,65.35,14,702.2,200,59.83,25.2,1273
01:47:47,65.4,14,702.5,200,59.86,25.1,1273.4
01:47:48,65.25,14,702.7,200,59.89,25.2,1273.8
01:47:49,65.51,14,702.9,200,59.92,25.2,1274.2
01:47:50,65.45,14,703.2,201,59.95,25.1,1274.6
01:47:51,65.53,14,703.4,201,59.98,25.2,1275.1
01:47:52,65.74,14,703.6,201,60.01,25.1,1275.5
01:47:53,65.55,14,703.9,201,60.04,25.2,1275.9
01:47:54,65.55,14,704.1,201,60.07,25.1,1276.3
01:47:55,65.5,14,704.3,201,60.1,25.2,1276.7
01:47:56,65.26,13.99,704.6,201,60.13,25.1,1277.2
01:47:57,65.41,13.99,704.8,201,60.16,25.1,1277.6
01:47:58,65.36,13.99,705,201,60.19,25.1,1278
01:47:59,65.26,13.99,705.3,201,60.22,25.1,1278.4
01:48:00,65.43,13.99,705.5,201,60.25,25.2,1278.8
01:48:01,65.39,13.99,705.7,201,60.28,25.2,1279.2
01:48:02,65.45,13.99,706,201,60.31,25.1,1279.7
01:48:03,65.49,14,706.2,201,60.34,25.2,1280.1
01:48:04,65.49,14,706.4,200,60.37,25.1,1280.5
01:48:05,65.48,14.01,706.7,200,60.4,25.2,1280.9
01:48:06,65.5,14.01,706.9,200,60.43,25.2,1281.3
01:48:07,65.49,14.01,707.1,200,60.46,25.3,1281.8
01:48:08,65.68,14.01,707.4,200,60.49,25.2,1282.2
01:48:09,65.81,14.01,707.6,200,60.52,25.1,1282.6
01:48:10,66,14.01,707.8,200,60.55,25.1,1283
01:48:11,66.1,14.01,708.1,200,60.58,25.1,1283.4
01:48:12,66.09,14.01,708.3,200,60.61,25.1,1283.9
01:48:13,66.35,14.01,708.5,200,60.64,25.1,1284.3
01:48:14,66.59,14.01,708.8,200,60.67,25.1,1284.7
01:48:15,66.68,14.02,709,200,60.7,25.1,1285.1
01:48:16,66.8,14.02,709.2,200,60.73,25.1,1285.5
01:48:17,66.95,14.02,709.5,200,60.76,25.2,1286
01:48:18,67.01,14.02,709.7,200,60.79,25.1,1286.4
01:48:19,67.11,14.02,709.9,200,60.82,25.1,1286.8
01:48:20,67.12,14.02,710.2,200,60.85,25,1287.2
01:48:21,67.02,14.02,710.4,201,60.88,25.2,1287.6
01:48:22,66.97,14.01,710.6,201,60.91,25.2,1288
01:48:23,67,14.01,710.9,201,60.94,25.1,1288.5
01:48:24,67.07,14.01,711.1,201,60.97,25.1,1288.9
01:48:25,67.14,14.01,711.3,200,61,25.1,1289.3
01:48:26,67.14,14.01,711.6,200,61.03,25.2,1289.7
01:48:27,67.22,14.01,711.8,200,61.06,25.1,1290.1
01:48:28,67.25,14.01,712,200,61.09,25.1,1290.6
01:48:29,67.25,14.02,712.3,200,61.12,25.2,1291
01:48:30,67.38,14.02,712.5,200,61.15,25.2,1291.4
01:48:31,67.37,14.02,712.7,200,61.18,25.2,1291.8
01:48:32,67.56,14.02,713,200,61.21,25.1,1292.2
01:48:33,67.8,14.01,713.2,200,61.24,25.1,1292.7
01:48:34,67.77,14.01,713.4,200,61.27,25.2,1293.1
01:48:35,67.85,14.01,713.7,200,61.3,25.1,1293.5
01:48:36,67.91,14.01,713.9,200,61.33,25.1,1293.9
01:48:37,67.92,14.01,714.1,200,61.36,25.2,1294.3
01:48:38,68.05,14,714.4,200,61.39,25.2,1294.8
01:48:39,67.89,14,714.6,200,61.42,25.2,1295.2
01:48:40,68.16,14,714.8,200,61.45,25.2,1295.6
01:48:41,68.35,14,715.1,200,61.48,25.1,1296
01:48:42,68.31,13.99,715.3,201,61.51,25,1296.4
01:48:43,68.55,13.99,715.5,201,61.54,25.1,1296.8
01:48:44,68.51,13.99,715.8,201,61.57,25.2,1297.3
01:48:45,68.53,13.98,716,201,61.6,25,1297.7
01:48:46,68.74,13.98,716.2,201,61.63,25.2,1298.1
01:48:47,68.65,13.98,716.5,201,61.66,25.1,1298.5
01:48:48,68.78,13.98,716.7,201,61.69,25.1,1298.9
01:48:49,68.88,13.97,716.9,201,61.72,25,1299.4
01:48:50,69.02,13.97,717.2,201,61.75,25.1,1299.8
01:48:51,69.12,13.97,717.4,201,61.78,25.4,1300.2
01:48:52,69.01,13.97,717.6,201,61.81,26.8,1300.6
01:48:53,69.07,13.97,717.9,201,61.84,27.7,1301.1
01:48:54,69.08,13.97,718.1,201,61.87,28.2,1301.6
01:48:55,69.05,13.96,718.3,201,61.9,28.6,1302
01:48:56,69.18,13.96,718.6,201,61.93,29,1302.5
01:48:57,69.12,13.96,718.8,201,61.96,29.4,1303
01:48:58,69.4,13.96,719,201,61.99,29.7,1303.5
01:48:59,69.75,13.96,719.3,201,62.02,30.1,1304
01:49:00,69.56,13.96,719.5,201,62.05,30.3,1304.5
01:49:01,69.57,13.96,719.7,201,62.08,30.7,1305
01:49:02,69.39,13.96,720,201,62.11,30.9,1305.6
01:49:03,68.94,13.95,720.2,201,62.14,31.1,1306.1
01:49:04,68.68,13.95,720.4,201,62.17,31.4,1306.6
01:49:05,68.32,13.95,720.7,201,62.2,31.5,1307.1
01:49:06,67.82,13.94,720.9,201,62.23,31.8,1307.6
01:49:07,67.42,13.95,721.1,189,62.25,32.1,1308.2
01:49:08,66.82,13.95,721.4,159,62.26,32.3,1308.7
01:49:09,66.56,13.95,721.6,130,62.26,32.6,1309.3
01:49:10,66.19,13.95,721.8,106,62.26,32.9,1309.8
01:49:11,65.77,13.95,722.1,87,62.26,33.1,1310.4
01:49:12,65.47,13.96,722.3,71,62.26,33.5,1310.9
01:49:13,64.98,13.96,722.5,58,62.26,34.1,1311.5
01:49:14,64.73,13.96,722.8,48,62.26,34.8,1312.1
01:49:15,64.48,13.97,723,39,62.26,35.3,1312.7
01:49:16,64.11,13.97,723.2,41,62.26,35.7,1313.3
01:49:17,63.97,13.97,723.5,56,62.28,36.2,1313.9
01:49:18,63.62,13.97,723.7,72,62.3,36.6,1314.5
01:49:19,63.51,13.98,723.9,87,62.33,36.9,1315.1
01:49:20,63.45,13.98,724.2,102,62.35,37.2,1315.7
01:49:21,63.16,13.98,724.4,116,62.38,37.5,1316.3
01:49:22,63.03,13.98,724.6,129,62.41,37.8,1317
01:49:23,62.85,13.98,724.9,140,62.44,38.2,1317.6
01:49:24,62.76,13.99,725.1,149,62.47,38.6,1318.2
01:49:25,62.21,13.99,725.3,157,62.49,38.9,1318.9
01:49:26,61.63,13.99,725.6,164,62.52,39.2,1319.5
