时间,施工压力,施工排量,阶段液量,总液量,砂浓度,阶段砂量,砂总量,混砂1液添3
HH:mm:ss,MPa,m3/min,m3,m3,kg/m3,t,t,L/min
16:59:35,79.6,16,100.8,681.3,170.6,16,54.8,29.89
16:59:36,79.6,16,101.1,681.6,170.6,16.1,54.9,29.96
16:59:37,79.6,16,101.4,681.8,170.6,16.1,54.9,29.86
16:59:38,79.6,16,101.6,682.1,170.6,16.2,55,29.64
16:59:39,79.7,16,101.9,682.4,170.5,16.2,55,30.04
16:59:40,79.7,15.9,102.2,682.6,170.4,16.2,55,29.49
16:59:41,79.6,15.9,102.4,682.9,170.3,16.3,55.1,29.86
16:59:42,79.6,16,102.7,683.2,170.3,16.3,55.1,29.81
16:59:43,79.6,16,103,683.4,170.4,16.4,55.2,30.39
16:59:44,79.6,16,103.2,683.7,170.4,16.4,55.2,30.29
16:59:45,79.6,16,103.5,684,170.4,16.4,55.3,30.14
16:59:46,79.6,16,103.8,684.2,170.5,16.5,55.3,30.2
16:59:47,79.7,16,104,684.5,170.6,16.5,55.3,30
16:59:48,79.7,16,104.3,684.8,170.6,16.6,55.4,30.13
16:59:49,79.7,16,104.6,685,170.6,16.6,55.4,29.83
16:59:50,79.6,16,104.8,685.3,170.5,16.7,55.5,30.35
16:59:51,79.6,16,105.1,685.6,170.5,16.7,55.5,30.09
16:59:52,79.6,16,105.4,685.8,170.5,16.7,55.5,30.1
16:59:53,79.6,16,105.6,686.1,170.5,16.8,55.6,30.14
16:59:54,79.6,16,105.9,686.4,170.6,16.8,55.6,30.04
16:59:55,79.6,16,106.2,686.6,170.6,16.9,55.7,29.86
16:59:56,79.6,16,106.4,686.9,170.5,16.9,55.7,30.21
16:59:57,79.6,16,106.7,687.2,170.5,17,55.8,30.22
16:59:58,79.6,16,107,687.4,170.5,17,55.8,30.01
16:59:59,79.6,16,107.2,687.7,170.5,17,55.8,30.37
17:00:00,79.6,16,107.5,688,170.5,17.1,55.9,29.87
17:00:01,79.6,16,107.8,688.2,170.5,17.1,55.9,29.97
17:00:02,79.6,16,108,688.5,170.5,17.2,56,29.66
17:00:03,79.6,16,108.3,688.8,170.6,17.2,56,29.85
17:00:04,79.7,16,108.6,689,170.7,17.3,56.1,29.94
17:00:05,79.7,16,108.8,689.3,170.6,17.3,56.1,29.88
17:00:06,79.6,16,109.1,689.6,170.5,17.3,56.1,29.99
17:00:07,79.6,16,109.4,689.8,170.5,17.4,56.2,30.05
17:00:08,79.6,16,109.6,690.1,170.6,17.4,56.2,30.02
17:00:09,79.6,16,109.9,690.4,170.7,17.5,56.3,29.77
17:00:10,79.7,16,110.2,690.6,170.6,17.5,56.3,30.06
17:00:11,79.7,16,110.4,690.9,170.6,17.6,56.4,30.2
17:00:12,79.6,16,110.7,691.2,170.6,17.6,56.4,29.6
17:00:13,79.6,16,111,691.4,170.6,17.6,56.4,29.59
17:00:14,79.6,16,111.2,691.7,170.6,17.7,56.5,30.11
17:00:15,79.6,16,111.5,691.9,170.6,17.7,56.5,29.78
17:00:16,79.6,16,111.8,692.2,170.5,17.8,56.6,29.99
17:00:17,79.6,16,112,692.5,170.5,17.8,56.6,29.32
17:00:18,79.6,16,112.3,692.7,170.5,17.9,56.7,29.6
17:00:19,79.6,16,112.5,693,170.6,17.9,56.7,30.87
17:00:20,79.6,16,112.8,693.3,170.6,17.9,56.7,29.59
17:00:21,79.6,16,113.1,693.5,170.6,18,56.8,29.92
17:00:22,79.6,16,113.3,693.8,170.6,18,56.8,29.75
17:00:23,79.6,16,113.6,694.1,170.6,18.1,56.9,29.97
17:00:24,79.6,16,113.9,694.3,170.6,18.1,56.9,29.96
17:00:25,79.5,16,114.1,694.6,170.6,18.1,57,29.93
17:00:26,79.6,16,114.4,694.9,170.6,18.2,57,30.03
17:00:27,79.6,15.9,114.7,695.1,170.6,18.2,57,29.71
17:00:28,79.6,15.9,114.9,695.4,170.5,18.3,57.1,30.14
17:00:29,79.6,15.9,115.2,695.7,170.4,18.3,57.1,29.94
17:00:30,79.6,16,115.5,695.9,170.4,18.4,57.2,30.21
17:00:31,79.6,16,115.7,696.2,170.6,18.4,57.2,30.23
17:00:32,79.6,15.9,116,696.5,170.5,18.4,57.2,30.25
17:00:33,79.6,16,116.3,696.7,170.5,18.5,57.3,29.67
17:00:34,79.6,15.9,116.5,697,170.5,18.5,57.3,30.01
17:00:35,79.6,16,116.8,697.3,170.5,18.6,57.4,30.99
17:00:36,79.6,16,117.1,697.5,170.5,18.6,57.4,29.77
17:00:37,79.6,16,117.3,697.8,170.5,18.7,57.5,29.91
17:00:38,79.6,16,117.6,698.1,170.4,18.7,57.5,29.66
17:00:39,79.6,16,117.9,698.3,170.4,18.7,57.5,30.22
17:00:40,79.6,16,118.1,698.6,170.4,18.8,57.6,29.85
17:00:41,79.6,16,118.4,698.9,170.5,18.8,57.6,30.17
17:00:42,79.6,16,118.7,699.1,170.5,18.9,57.7,29.99
17:00:43,79.6,16,118.9,699.4,170.4,18.9,57.7,29.93
17:00:44,79.6,16,119.2,699.7,170.5,19,57.8,30.31
17:00:45,79.6,16,119.5,699.9,170.6,19,57.8,29.71
17:00:46,79.6,16,119.7,700.2,170.6,19,57.8,30.45
17:00:47,79.6,16,120,700.5,170.6,19.1,57.9,30.1
17:00:48,79.6,16,120.3,700.7,170.5,19.1,57.9,29.67
17:00:49,79.6,16,120.5,701,170.6,19.2,58,29.54
17:00:50,79.6,16,120.8,701.3,170.6,19.2,58,30.4
17:00:51,79.5,15.9,121.1,701.5,170.6,19.3,58.1,30.57
17:00:52,79.5,15.9,121.3,701.8,170.7,19.3,58.1,30.1
17:00:53,79.6,16,121.6,702.1,170.6,19.3,58.1,29.52
17:00:54,79.6,16,121.9,702.3,170.5,19.4,58.2,29.77
17:00:55,79.6,16,122.1,702.6,170.5,19.4,58.2,30.43
17:00:56,79.6,16,122.4,702.9,170.5,19.5,58.3,30.26
17:00:57,79.6,16,122.7,703.1,170.5,19.5,58.3,30.05
17:00:58,79.6,16,122.9,703.4,170.5,19.5,58.3,29.72
17:00:59,79.6,16,123.2,703.7,170.5,19.6,58.4,29.97
17:01:00,79.6,16,123.5,703.9,170.5,19.6,58.4,29.84
17:01:01,79.6,16,123.7,704.2,170.4,19.7,58.5,29.92
17:01:02,79.6,16,124,704.5,170.4,19.7,58.5,30.19
17:01:03,79.6,16,124.3,704.7,170.4,19.8,58.6,30.5
17:01:04,79.6,16,124.5,705,170.4,19.8,58.6,30.22
17:01:05,79.6,16,124.8,705.3,170.3,19.8,58.6,30.01
17:01:06,79.6,16,125.1,705.5,170.4,19.9,58.7,30.27
17:01:07,79.5,16,125.3,705.8,170.6,19.9,58.7,29.78
17:01:08,79.6,16,125.6,706,170.6,20,58.8,30.52
17:01:09,79.6,16,125.9,706.3,170.7,20,58.8,29.6
17:01:10,79.6,16,126.1,706.6,170.6,20.1,58.9,30.1
17:01:11,79.6,16,126.4,706.8,170.5,20.1,58.9,29.89
17:01:12,79.6,16,126.6,707.1,170.6,20.1,58.9,29.99
17:01:13,79.6,16,126.9,707.4,170.6,20.2,59,30.42
17:01:14,79.6,16,127.2,707.6,170.5,20.2,59,29.97
17:01:15,79.6,16,127.4,707.9,170.6,20.3,59.1,30.37
17:01:16,79.6,16,127.7,708.2,170.6,20.3,59.1,30.24
17:01:17,79.6,16,128,708.4,170.6,20.4,59.2,30.08
17:01:18,79.6,16,128.2,708.7,170.6,20.4,59.2,30.19
17:01:19,79.6,16,128.5,709,170.6,20.4,59.2,30.43
17:01:20,79.6,16,128.8,709.2,170.6,20.5,59.3,29.9
17:01:21,79.6,16,129,709.5,170.6,20.5,59.3,29.83
17:01:22,79.6,16,129.3,709.8,170.6,20.6,59.4,30.35
17:01:23,79.6,16,129.6,710,170.5,20.6,59.4,29.89
17:01:24,79.6,16,129.8,710.3,170.5,20.7,59.5,30.47
17:01:25,79.6,16,130.1,710.6,170.6,20.7,59.5,29.95
17:01:26,79.6,16,130.4,710.8,170.6,20.7,59.5,30.49
17:01:27,79.6,16,130.6,711.1,170.5,20.8,59.6,29.96
17:01:28,79.6,16,130.9,711.4,170.4,20.8,59.6,30.44
17:01:29,79.6,16,131.2,711.6,170.5,20.9,59.7,29.91
17:01:30,79.6,16,131.4,711.9,170.6,20.9,59.7,29.61
17:01:31,79.6,16,131.7,712.2,170.5,20.9,59.8,30.19
17:01:32,79.6,16,132,712.4,170.4,21,59.8,30.27
17:01:33,79.6,16,132.2,712.7,170.4,21,59.8,30.06
17:01:34,79.6,16,132.5,713,170.6,21.1,59.9,29.65
17:01:35,79.6,16,132.8,713.2,170.6,21.1,59.9,30.73
17:01:36,79.7,16,133,713.5,170.4,21.2,60,30.35
17:01:37,79.6,16,0,713.8,170.4,0,60,30.12
17:01:38,79.6,16,0.3,714,170.6,0,60,29.84
17:01:39,79.6,16,0.5,714.3,170.7,0.1,60.1,30.34
17:01:40,79.7,16,0.8,714.6,170.9,0.1,60.1,30.23
17:01:41,79.7,15.9,1.1,714.8,156.5,0.2,60.2,30.15
17:01:42,79.6,16,1.3,715.1,124.5,0.2,60.2,30.23
17:01:43,79.7,16,1.6,715.4,117.1,0.2,60.2,29.89
17:01:44,79.7,16,1.9,715.6,107.5,0.2,60.2,30.27
17:01:45,79.7,16,2.1,715.9,94.8,0.2,60.2,29.93
17:01:46,79.6,16,2.4,716.2,89.4,0.3,60.3,30.12
17:01:47,79.7,16,2.7,716.4,87.2,0.3,60.3,29.85
17:01:48,79.7,16,2.9,716.7,84.2,0.3,60.3,29.94
17:01:49,79.7,16,3.2,717,81.9,0.3,60.3,30.02
17:01:50,79.7,16,3.5,717.2,80.8,0.3,60.3,29.91
17:01:51,79.7,16,3.7,717.5,80.2,0.4,60.4,29.94
17:01:52,79.7,16,4,717.8,79.6,0.4,60.4,29.85
17:01:53,79.7,16,4.3,718,79.1,0.4,60.4,30.18
17:01:54,79.7,16,4.5,718.3,79.1,0.4,60.4,30.22
17:01:55,79.7,16,4.8,718.6,78.9,0.4,60.5,30.08
17:01:56,79.7,16,5.1,718.8,78.6,0.5,60.5,29.92
17:01:57,79.7,16,5.3,719.1,78.9,0.5,60.5,30.08
17:01:58,79.7,16,5.6,719.4,79,0.5,60.5,29.95
17:01:59,79.7,16,5.9,719.6,78.7,0.5,60.5,29.8
17:02:00,79.7,16,6.1,719.9,79,0.5,60.6,29.8
17:02:01,79.7,16,6.4,720.2,79.3,0.6,60.6,29.54
17:02:02,79.7,16,6.7,720.4,79.1,0.6,60.6,30.46
17:02:03,79.8,16,6.9,720.7,79.2,0.6,60.6,30.61
17:02:04,79.7,16,7.2,721,79.4,0.6,60.6,30.05
17:02:05,79.7,16,7.5,721.2,79.2,0.7,60.7,29.9
17:02:06,79.8,16,7.7,721.5,79.3,0.7,60.7,29.79
17:02:07,79.8,16,8,721.8,79.7,0.7,60.7,29.86
17:02:08,79.8,16,8.3,722,79.8,0.7,60.7,30.34
17:02:09,79.8,16,8.5,722.3,80.2,0.7,60.7,30.06
17:02:10,79.8,16,8.8,722.6,80.6,0.8,60.8,30.25
17:02:11,79.9,16,9.1,722.8,80.6,0.8,60.8,29.91
17:02:12,79.9,16,9.3,723.1,80.6,0.8,60.8,29.81
17:02:13,79.9,16,9.6,723.4,80.8,0.8,60.8,30.03
17:02:14,79.9,16,9.9,723.6,80.9,0.8,60.8,29.66
17:02:15,80,16,10.1,723.9,80.6,0.9,60.9,30.11
17:02:16,80,16,10.4,724.2,80.9,0.9,60.9,29.6
17:02:17,79.9,16,10.7,724.4,81.4,0.9,60.9,30.17
17:02:18,79.9,16,10.9,724.7,81.2,0.9,60.9,30.04
17:02:19,80,16,11.2,725,81.3,0.9,60.9,30.15
17:02:20,80,16,11.5,725.2,81.5,1,61,30.8
17:02:21,80,16,11.7,725.5,81.2,1,61,29.93
17:02:22,80,16,12,725.8,81.6,1,61,30.15
17:02:23,80,16,12.3,726,82.2,1,61,30.09
17:02:24,80,16,12.5,726.3,82.1,1,61.1,30.13
17:02:25,80,16,12.8,726.6,81.7,1.1,61.1,30.44
17:02:26,80,16,13.1,726.8,82,1.1,61.1,29.98
17:02:27,80.1,16,13.3,727.1,82.1,1.1,61.1,30.37
17:02:28,80.1,16,13.6,727.4,81.6,1.1,61.1,30
17:02:29,80.1,16,13.9,727.6,81.6,1.2,61.2,29.98
17:02:30,80.1,16,14.1,727.9,81.7,1.2,61.2,30.06
17:02:31,80.1,16,14.4,728.2,81.3,1.2,61.2,30.01
17:02:32,80,16,14.7,728.4,81.1,1.2,61.2,29.63
17:02:33,80.1,16,14.9,728.7,81.3,1.2,61.2,30.1
17:02:34,80.1,16,15.2,729,81.1,1.3,61.3,29.75
17:02:35,80.1,16,15.5,729.2,80.9,1.3,61.3,29.83
17:02:36,80.1,16,15.7,729.5,81.2,1.3,61.3,29.74
17:02:37,80.1,16,16,729.8,81.2,1.3,61.3,29.92
17:02:38,80.1,16,16.3,730,81,1.3,61.3,30.57
17:02:39,80.1,16,16.5,730.3,81.3,1.4,61.4,30.24
17:02:40,80.2,16,16.8,730.6,81.4,1.4,61.4,29.89
17:02:41,80.2,16,17.1,730.8,81,1.4,61.4,29.8
17:02:42,80.2,16,17.3,731.1,81.3,1.4,61.4,30.04
17:02:43,80.1,16,17.6,731.4,81.2,1.4,61.5,29.79
17:02:44,80.1,16,17.9,731.6,80.8,1.5,61.5,29.82
17:02:45,80.1,16,18.1,731.9,81,1.5,61.5,29.94
17:02:46,80.1,16,18.4,732.2,81.2,1.5,61.5,29.83
17:02:47,80.1,16,18.7,732.4,80.7,1.5,61.5,29.8
17:02:48,80.1,16,18.9,732.7,80.7,1.6,61.6,29.69
17:02:49,80.1,16,19.2,733,81,1.6,61.6,30.76
17:02:50,80.1,16,19.5,733.2,80.7,1.6,61.6,30.17
17:02:51,80.1,16,19.7,733.5,80.8,1.6,61.6,30.34
17:02:52,80.1,16,20,733.8,80.8,1.6,61.6,29.89
17:02:53,80.2,16,20.3,734,80.6,1.7,61.7,29.72
17:02:54,80.2,16,20.5,734.3,80.5,1.7,61.7,29.97
17:02:55,80.2,16,20.8,734.6,80.8,1.7,61.7,29.88
17:02:56,80.2,16,21.1,734.8,80.8,1.7,61.7,30.2
17:02:57,80.2,16,21.3,735.1,80.6,1.7,61.7,29.77
17:02:58,80.2,16,21.6,735.4,80.9,1.8,61.8,30.51
17:02:59,80.2,16,21.9,735.6,81,1.8,61.8,30.66
17:03:00,80.2,16,22.1,735.9,80.6,1.8,61.8,30.18
17:03:01,80.2,16,22.4,736.2,80.8,1.8,61.8,29.93
17:03:02,80.2,16,22.7,736.4,81.3,1.8,61.9,30.09
17:03:03,80.2,16,22.9,736.7,81,1.9,61.9,29.73
17:03:04,80.2,16,23.2,737,81.2,1.9,61.9,29.92
17:03:05,80.2,16,23.5,737.2,81.3,1.9,61.9,29.78
17:03:06,80.2,16,23.7,737.5,80.9,1.9,61.9,29.55
17:03:07,80.2,16,24,737.8,80.8,1.9,62,29.52
17:03:08,80.2,16,24.3,738,80.9,2,62,29.74
17:03:09,80.2,16,24.5,738.3,80.6,2,62,30.38
17:03:10,80.2,16,24.8,738.6,80.6,2,62,30.25
17:03:11,80.2,16,25.1,738.8,81,2,62,29.92
17:03:12,80.2,16,25.3,739.1,80.6,2.1,62.1,30.38
17:03:13,80.2,16,25.6,739.4,80.5,2.1,62.1,30.75
17:03:14,80.2,16,25.9,739.6,80.8,2.1,62.1,30
17:03:15,80.2,16,26.1,739.9,80.5,2.1,62.1,29.84
17:03:16,80.2,16,26.4,740.2,80.4,2.1,62.1,30.21
17:03:17,80.2,16,26.7,740.4,80.6,2.2,62.2,30.05
17:03:18,80.2,16,26.9,740.7,80.3,2.2,62.2,30.28
17:03:19,80.2,16,27.2,741,80.3,2.2,62.2,30.07
17:03:20,80.2,16,27.5,741.2,80.6,2.2,62.2,30.5
17:03:21,80.2,16.1,27.7,741.5,80.4,2.2,62.2,30.21
17:03:22,80.2,16.1,28,741.8,80.4,2.3,62.3,30.03
17:03:23,80.2,16.1,28.3,742,80.6,2.3,62.3,29.68
17:03:24,80.2,16,28.5,742.3,80.5,2.3,62.3,29.67
17:03:25,80.2,16,28.8,742.6,80.3,2.3,62.3,30.43
17:03:26,80.2,16,29.1,742.8,80.7,2.3,62.4,29.98
17:03:27,80.2,16,29.3,743.1,80.4,2.4,62.4,30.03
17:03:28,80.2,16,29.6,743.4,80.2,2.4,62.4,29.64
17:03:29,80.2,15.9,29.9,743.6,80.6,2.4,62.4,30.22
17:03:30,80.2,15.9,30.1,743.9,80.6,2.4,62.4,30.23
17:03:31,80.2,16,30.4,744.2,80.6,2.4,62.5,30.36
17:03:32,80.2,16,30.7,744.4,80.9,2.5,62.5,29.87
17:03:33,80.2,16,30.9,744.7,80.8,2.5,62.5,29.85
17:03:34,80.2,15.9,31.2,745,80.6,2.5,62.5,30.05
17:03:35,80.2,15.9,31.5,745.2,80.9,2.5,62.5,29.95
17:03:36,80.2,15.9,31.7,745.5,80.7,2.6,62.6,30.42
17:03:37,80.2,15.9,32,745.8,80.5,2.6,62.6,30.05
17:03:38,80.1,15.9,32.3,746,81,2.6,62.6,30.76
17:03:39,80.1,15.9,32.5,746.3,80.8,2.6,62.6,30.41
17:03:40,80.2,15.9,32.8,746.6,80.7,2.6,62.6,30.66
17:03:41,80.2,15.9,33.1,746.8,80.7,2.7,62.7,30.31
17:03:42,80.1,15.9,33.3,747.1,80.5,2.7,62.7,29.76
17:03:43,80.2,15.9,33.6,747.4,80.4,2.7,62.7,29.99
17:03:44,80.2,16,33.9,747.6,80.4,2.7,62.7,29.78
17:03:45,80.1,16,34.1,747.9,80.4,2.7,62.7,30.11
17:03:46,80.1,16,34.4,748.2,80.4,2.8,62.8,30.25
17:03:47,80.1,16,34.7,748.4,80.5,2.8,62.8,30.27
17:03:48,80.1,16,34.9,748.7,80.3,2.8,62.8,29.94
17:03:49,80.1,16,35.2,749,80.5,2.8,62.8,30.02
17:03:50,80.1,16,35.5,749.2,80.7,2.8,62.8,29.97
17:03:51,80,16,35.7,749.5,80.5,2.9,62.9,30.65
17:03:52,80,16,36,749.8,80.5,2.9,62.9,30.5
17:03:53,80,16,36.3,750,80.7,2.9,62.9,29.91
17:03:54,80,16,36.5,750.3,80.7,2.9,62.9,30.26
17:03:55,80,16,36.8,750.6,80.5,2.9,63,29.92
17:03:56,80,16,37.1,750.8,80.8,3,63,30.22
17:03:57,80,16,37.3,751.1,80.7,3,63,29.91
17:03:58,80,16,37.6,751.4,80.6,3,63,30.02
17:03:59,80,15.9,37.9,751.6,80.8,3,63,29.85
17:04:00,80,15.9,38.1,751.9,80.7,3.1,63.1,30.14
17:04:01,80,15.9,38.4,752.2,80.6,3.1,63.1,30.22
17:04:02,80,15.9,38.7,752.4,80.6,3.1,63.1,29.79
17:04:03,80,15.9,38.9,752.7,80.6,3.1,63.1,30.35
17:04:04,80,15.9,39.2,753,80.5,3.1,63.1,30.11
17:04:05,79.9,16,39.4,753.2,80.7,3.2,63.2,29.84
17:04:06,79.9,16,39.7,753.5,80.6,3.2,63.2,30.18
17:04:07,79.9,16,40,753.7,80.4,3.2,63.2,30.19
17:04:08,79.9,16,40.2,754,80.5,3.2,63.2,29.99
17:04:09,79.9,15.9,40.5,754.3,80.5,3.2,63.2,30.41
17:04:10,79.9,15.9,40.8,754.5,80.3,3.3,63.3,30.13
17:04:11,79.9,15.9,41,754.8,80.7,3.3,63.3,30.23
17:04:12,79.9,15.9,41.3,755.1,80.4,3.3,63.3,30.15
17:04:13,79.8,15.9,41.6,755.3,80.4,3.3,63.3,29.86
17:04:14,79.8,15.9,41.8,755.6,80.6,3.3,63.3,30.67
17:04:15,79.8,15.9,42.1,755.9,80.4,3.4,63.4,30.05
17:04:16,79.8,15.9,42.4,756.1,80.4,3.4,63.4,29.93
17:04:17,79.8,15.9,42.6,756.4,80.6,3.4,63.4,29.89
17:04:18,79.8,15.9,42.9,756.7,80.4,3.4,63.4,30.29
17:04:19,79.7,15.9,43.2,756.9,80.3,3.4,63.4,30.01
17:04:20,79.7,15.9,43.4,757.2,80.7,3.5,63.5,29.55
17:04:21,79.7,15.9,43.7,757.5,80.4,3.5,63.5,29.58
17:04:22,79.7,15.9,44,757.7,80.4,3.5,63.5,29.94
17:04:23,79.7,15.9,44.2,758,80.4,3.5,63.5,30.17
17:04:24,79.7,16,44.5,758.3,80.3,3.5,63.6,29.94
17:04:25,79.7,16,44.8,758.5,80.4,3.6,63.6,30.2
17:04:26,79.7,16,45,758.8,80.5,3.6,63.6,29.88
17:04:27,79.6,16,45.3,759.1,80.3,3.6,63.6,29.7
17:04:28,79.6,16,45.6,759.3,80.3,3.6,63.6,29.68
17:04:29,79.6,16,45.8,759.6,80.7,3.7,63.7,29.93
17:04:30,79.6,16,46.1,759.9,80.6,3.7,63.7,30.2
17:04:31,79.6,16,46.4,760.1,80.6,3.7,63.7,29.9
17:04:32,79.6,16,46.6,760.4,80.8,3.7,63.7,30.14
17:04:33,79.6,15.9,46.9,760.7,80.7,3.7,63.7,30.11
17:04:34,79.5,15.9,47.2,760.9,80.6,3.8,63.8,30.15
17:04:35,79.5,15.9,47.4,761.2,80.8,3.8,63.8,29.99
17:04:36,79.5,15.9,47.7,761.5,80.5,3.8,63.8,30.19
17:04:37,79.5,15.9,48,761.7,80.4,3.8,63.8,30.2
17:04:38,79.4,15.9,48.2,762,80.6,3.8,63.8,29.92
17:04:39,79.4,15.9,48.5,762.2,80.6,3.9,63.9,29.94
17:04:40,79.4,15.9,48.7,762.5,80.8,3.9,63.9,29.58
17:04:41,79.4,15.9,49,762.8,80.8,3.9,63.9,29.8
17:04:42,79.4,15.9,49.3,763,80.4,3.9,63.9,30.06
17:04:43,79.3,16,49.5,763.3,80.3,3.9,63.9,30.11
17:04:44,79.3,16,49.8,763.6,80.5,4,64,29.83
17:04:45,79.2,16.1,50.1,763.8,80.5,4,64,30.07
17:04:46,79.2,16,50.3,764.1,80.7,4,64,30.2
17:04:47,79.2,16,50.6,764.4,80.8,4,64,30.12
17:04:48,79.1,16,50.9,764.6,80.7,4,64.1,30.01
17:04:49,79.1,16,51.1,764.9,80.6,4.1,64.1,29.64
17:04:50,79.1,16,51.4,765.2,80.8,4.1,64.1,30.09
17:04:51,79.1,16,51.7,765.4,80.7,4.1,64.1,29.88
17:04:52,79,16,51.9,765.7,80.5,4.1,64.1,29.84
17:04:53,79,16,52.2,766,80.7,4.1,64.2,30.2
17:04:54,79,16,52.5,766.2,80.7,4.2,64.2,30.08
17:04:55,78.9,16,52.7,766.5,80.7,4.2,64.2,29.79
17:04:56,78.9,15.9,53,766.8,80.8,4.2,64.2,29.93
17:04:57,78.8,16,53.3,767,80.6,4.2,64.2,30.25
17:04:58,78.8,16,53.5,767.3,80.5,4.3,64.3,30.16
17:04:59,78.7,16,53.8,767.6,80.5,4.3,64.3,30.23
17:05:00,78.7,16,54.1,767.8,80.5,4.3,64.3,30.35
17:05:01,78.7,16,54.3,768.1,80.4,4.3,64.3,30.19
17:05:02,78.7,16,54.6,768.4,80.6,4.3,64.3,29.77
17:05:03,78.6,16,54.9,768.6,80.6,4.4,64.4,29.72
17:05:04,78.6,16,55.1,768.9,80.4,4.4,64.4,29.86
17:05:05,78.6,16,55.4,769.2,80.5,4.4,64.4,29.97
17:05:06,78.6,16,55.7,769.4,80.4,4.4,64.4,29.99
17:05:07,78.6,16,55.9,769.7,80.4,4.4,64.4,29.94
17:05:08,78.6,16,56.2,770,80.7,4.5,64.5,30.14
17:05:09,78.6,16,56.5,770.2,80.6,4.5,64.5,29.92
17:05:10,78.6,16,56.7,770.5,80.4,4.5,64.5,29.99
17:05:11,78.6,16,57,770.8,80.7,4.5,64.5,30.13
17:05:12,78.6,16,57.3,771,80.6,4.5,64.6,29.83
17:05:13,78.7,16,57.5,771.3,80.4,4.6,64.6,29.75
17:05:14,78.7,16,57.8,771.6,80.5,4.6,64.6,29.99
17:05:15,78.7,16,58.1,771.8,81.4,4.6,64.6,30.17
17:05:16,78.7,16,58.3,772.1,89.1,4.6,64.6,30.25
17:05:17,78.7,16,58.6,772.4,93.4,4.7,64.7,30.24
17:05:18,78.7,16,0,772.6,95.1,0,64.7,30.3
17:05:19,78.7,16,0.3,772.9,97.2,0,64.7,30.31
17:05:20,78.8,16,0.5,773.2,99,0.1,64.7,29.85
17:05:21,78.8,16,0.8,773.4,100,0.1,64.8,29.86
17:05:22,78.8,16,1.1,773.7,100.6,0.1,64.8,30.01
17:05:23,78.8,16,1.3,774,101.2,0.1,64.8,30.15
17:05:24,78.8,16,1.6,774.2,101.7,0.2,64.8,30.14
17:05:25,78.8,16,1.9,774.5,102.1,0.2,64.9,29.93
17:05:26,78.8,16,2.1,774.8,102.2,0.2,64.9,29.93
17:05:27,78.8,16,2.4,775,102.3,0.2,64.9,29.92
17:05:28,78.8,16,2.7,775.3,102.4,0.3,65,29.73
17:05:29,78.8,16,2.9,775.6,102.4,0.3,65,29.84
17:05:30,78.8,16,3.2,775.8,102.5,0.3,65,30.34
17:05:31,78.8,16,3.5,776.1,102.6,0.3,65,30.33
17:05:32,78.8,16,3.7,776.4,102.7,0.4,65.1,30.56
17:05:33,78.8,16,4,776.6,102.7,0.4,65.1,30.45
17:05:34,78.9,16,4.3,776.9,102.7,0.4,65.1,30.16
17:05:35,78.9,16,4.5,777.2,102.6,0.4,65.1,30.23
17:05:36,78.9,16,4.8,777.4,102.2,0.5,65.2,29.98
17:05:37,78.9,16,5.1,777.7,101.5,0.5,65.2,29.92
17:05:38,78.9,16,5.3,778,101,0.5,65.2,29.79
17:05:39,78.9,16,5.6,778.2,100.8,0.5,65.2,29.88
17:05:40,78.9,16,5.9,778.5,100.7,0.6,65.3,30.32
17:05:41,78.9,16,6.1,778.8,100.5,0.6,65.3,30.21
17:05:42,78.9,16,6.4,779,100.4,0.6,65.3,30.08
17:05:43,78.9,16,6.7,779.3,100.4,0.7,65.3,29.85
17:05:44,78.9,16,6.9,779.6,100.3,0.7,65.4,30.18
17:05:45,78.9,16.1,7.2,779.8,100.3,0.7,65.4,30.32
17:05:46,79,16.1,7.5,780.1,100.2,0.7,65.4,29.97
17:05:47,79,16.1,7.7,780.4,100.3,0.8,65.4,29.89
17:05:48,79,16.1,8,780.6,100.4,0.8,65.5,29.74
17:05:49,79,16,8.3,780.9,100.5,0.8,65.5,29.91
17:05:50,79,16,8.5,781.2,100.5,0.8,65.5,30.3
17:05:51,79,16,8.8,781.4,100.4,0.9,65.5,30.16
17:05:52,79,15.9,9.1,781.7,100.2,0.9,65.6,29.96
17:05:53,79,15.9,9.3,782,100.1,0.9,65.6,30.15
17:05:54,79,15.9,9.6,782.2,100.1,0.9,65.6,29.75
17:05:55,79,15.9,9.9,782.5,100.2,1,65.7,30.09
17:05:56,79,15.9,10.1,782.8,100.3,1,65.7,29.88
17:05:57,79,15.9,10.4,783,100.2,1,65.7,29.71
17:05:58,79,16,10.7,783.3,100.1,1,65.7,30.11
17:05:59,79.1,16,10.9,783.6,100.1,1.1,65.8,29.71
17:06:00,79.1,16,11.2,783.8,100.3,1.1,65.8,29.79
17:06:01,79.1,16,11.5,784.1,100.4,1.1,65.8,30.05
17:06:02,79.1,16,11.7,784.4,100.3,1.1,65.8,29.86
17:06:03,79.1,16,12,784.6,100.3,1.2,65.9,30.12
17:06:04,79.1,16,12.3,784.9,100.1,1.2,65.9,30.38
17:06:05,79,16,12.5,785.2,100.2,1.2,65.9,30.07
17:06:06,79,15.9,12.8,785.4,100.3,1.2,65.9,30.3
17:06:07,79,15.9,13.1,785.7,100.3,1.3,66,30.17
17:06:08,79,15.9,13.3,786,100.2,1.3,66,30.01
